"country_code","indicator_code","date","value","indicator_name","country_name"
"MMR","NGDP_R","2024-12-31",81049.952,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","NGDPDPC","1999-12-31",143.154,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","PCPIE","2019-12-31",159.854,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","GGXCNL_NGDP","2018-12-31",-3.402,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","NGDPPC","1998-12-31",35241.398,"GDP per Capita at Current Prices, LCU","Myanmar"
"MMR","GGXCNL_NGDP","2021-12-31",-11.016,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","NGDP_R","2018-12-31",83510.03,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","PCPIE","2023-12-31",233.961,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","PCPIE","2006-12-31",56.788,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","GGXCNL_NGDP","2028-12-31",-3.769,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","GGXONLB","2026-12-31",-3399.253,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","NGDP_FY","2010-12-31",37116.328,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Myanmar"
"MMR","NGDP_R","2009-12-31",47026.77,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","PCPIE","2009-12-31",87.066,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","NGDPRPC","2008-12-31",928970.227,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","NGDPDPC","2000-12-31",169.697,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","NGDP","2000-12-31",2715.855,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","NGDPDPC","2001-12-31",154.588,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","PCPIE","2021-12-31",174.974,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","NGDPPC","1999-12-31",48374.005,"GDP per Capita at Current Prices, LCU","Myanmar"
"MMR","NGDPRPC","2002-12-31",475749.673,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","PCPIE","2005-12-31",45.503,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","NGDP_R","2022-12-31",76977.401,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","PCPIE","2015-12-31",125.15,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","NGDP_R","2008-12-31",45051.087,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","NGDPRPC","2006-12-31",777486.816,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","PCPIE","2026-12-31",288.099,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","PCPIE","2010-12-31",92.725,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","NGDPDPC","1998-12-31",116.223,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","GGXCNL_NGDP","2017-12-31",-2.858,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","NGDP_R","2015-12-31",69746.132,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","NGDPDPC","2002-12-31",148.549,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","GGXCNL_NGDP","2020-12-31",-5.61,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","NGDPPC","2000-12-31",59578.08,"GDP per Capita at Current Prices, LCU","Myanmar"
"MMR","NGDPPC","2001-12-31",75738.029,"GDP per Capita at Current Prices, LCU","Myanmar"
"MMR","TX_RPCH","2006-12-31",28.547,"Exports of Goods and services, % change","Myanmar"
"MMR","PCPIE","2014-12-31",110.176,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","PCPIE","2007-12-31",76.225,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","PCPIE","2025-12-31",268.787,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","NGDPDPC","2020-12-31",1527.434,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","NGDP_FY","2012-12-31",49353.314,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Myanmar"
"MMR","TX_RPCH","2011-12-31",6.32,"Exports of Goods and services, % change","Myanmar"
"MMR","NGDP","1998-12-31",1562.779,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","NGDP","1999-12-31",2175.922,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","GGXCNL_NGDP","2019-12-31",-3.907,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","NGDP","2002-12-31",5252.845,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","NGDPRPC","2001-12-31",437134.091,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","GGX","2022-12-31",21688.903,"General Government Total Expenditure, USD Billions","Myanmar"
"MMR","PCPIE","2024-12-31",250.77,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","NGDPRPC","2005-12-31",690344.371,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","BCA","1999-12-31",-0.881,"Current Account Balance, USD Billions","Myanmar"
"MMR","NGDPDPC","2019-12-31",1302.277,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","PCPIE","2008-12-31",87.172,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","TX_RPCH","2009-12-31",10.363,"Exports of Goods and services, % change","Myanmar"
"MMR","TX_RPCH","2010-12-31",-5.121,"Exports of Goods and services, % change","Myanmar"
"MMR","GGXONLB","2017-12-31",-1260.225,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","GGXCNL_NGDP","2016-12-31",-3.868,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","NGDP","2001-12-31",3493.529,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","NGDP_R","2016-12-31",74215.746,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","NGDPDPC","2003-12-31",189.041,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","NGDPDPC","2004-12-31",227.347,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","TX_RPCH","2005-12-31",7.579,"Exports of Goods and services, % change","Myanmar"
"MMR","NGDP_FY","2009-12-31",33073.779,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Myanmar"
"MMR","NGDP_R","2007-12-31",41885.239,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","TX_RPCH","2007-12-31",24.855,"Exports of Goods and services, % change","Myanmar"
"MMR","NGDPRPC","2020-12-31",1729192.741,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","NGDPRPC","2021-12-31",1409702.103,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","PCPIE","2027-12-31",308.798,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","NGDP_FY","2013-12-31",55248.774,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Myanmar"
"MMR","GGXONLB","2018-12-31",-1506.285,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","NGDP_R","2014-12-31",64896.608,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","TX_RPCH","2014-12-31",18.431,"Exports of Goods and services, % change","Myanmar"
"MMR","NGDP_R","2017-12-31",78483.199,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","GGX","2021-12-31",23815.868,"General Government Total Expenditure, USD Billions","Myanmar"
"MMR","NGDPDPC","2005-12-31",254.757,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","PCPIEPCH","2022-12-31",20.375,"Inflation % change, End of Period Consumer Prices","Myanmar"
"MMR","GGXONLB","2012-12-31",-643.632,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","NGDPRPC","2019-12-31",1687370.276,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","LP","2008-12-31",48.496,"Population, Millions","Myanmar"
"MMR","LP","2009-12-31",48.818,"Population, Millions","Myanmar"
"MMR","NGDP_R","2010-12-31",49494.103,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","GGX","2019-12-31",21321.136,"General Government Total Expenditure, USD Billions","Myanmar"
"MMR","GGXCNL_NGDP","2013-12-31",-1.698,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","GGXONLB","2019-12-31",-2562.466,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","GGXCNL_NGDP","2015-12-31",-2.783,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","TX_RPCH","2015-12-31",18.055,"Exports of Goods and services, % change","Myanmar"
"MMR","NGDP","2003-12-31",7639.51,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","TX_RPCH","2004-12-31",-4.368,"Exports of Goods and services, % change","Myanmar"
"MMR","BCA","1998-12-31",-1.101,"Current Account Balance, USD Billions","Myanmar"
"MMR","NGDPDPC","2006-12-31",283.701,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","NGDPDPC","2018-12-31",1271.677,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","GGXONLB","2013-12-31",-233.639,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","TX_RPCH","2008-12-31",4.565,"Exports of Goods and services, % change","Myanmar"
"MMR","GGXONLB","2015-12-31",-1114.229,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","GGXONLB","2016-12-31",-1931.764,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","TM_RPCH","2003-12-31",-8.561,"Imports of Goods and services, % change","Myanmar"
"MMR","GGXCNL_NGDP","2014-12-31",-1.315,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","PCPIEPCH","2027-12-31",7.185,"Inflation % change, End of Period Consumer Prices","Myanmar"
"MMR","NGDPRPC","1999-12-31",354543.386,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","NGDPRPC","2000-12-31",393293.732,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","TX_RPCH","2018-12-31",18.187,"Exports of Goods and services, % change","Myanmar"
"MMR","GGXONLB","2011-12-31",-1340.231,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","NGDP_FY","2019-12-31",105258.501,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Myanmar"
"MMR","PCPIEPCH","2021-12-31",7.277,"Inflation % change, End of Period Consumer Prices","Myanmar"
"MMR","NGDP","2007-12-31",23012.01,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","NGDP","2008-12-31",29090.656,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","NGDP","2009-12-31",33073.779,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","NGDPRPC","2022-12-31",1428521.11,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","PCPIE","2028-12-31",330.985,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","PCPIEPCH","2026-12-31",7.185,"Inflation % change, End of Period Consumer Prices","Myanmar"
"MMR","NGDP","2017-12-31",82700.024,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","GGXONLB","2020-12-31",-4612.361,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","GGXONLB","2021-12-31",-8799.951,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","TX_RPCH","2003-12-31",-0.823,"Exports of Goods and services, % change","Myanmar"
"MMR","NGDP","2005-12-31",12233.923,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","PCPIEPCH","2020-12-31",2.034,"Inflation % change, End of Period Consumer Prices","Myanmar"
"MMR","NGDP","2006-12-31",16685.191,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","LP","2007-12-31",48.186,"Population, Millions","Myanmar"
"MMR","BCA_NGDPD","1998-12-31",-21.365,"Current Account Balance, % of GDP","Myanmar"
"MMR","BCA_NGDPD","1999-12-31",-13.687,"Current Account Balance, % of GDP","Myanmar"
"MMR","LP","2010-12-31",49.159,"Population, Millions","Myanmar"
"MMR","PCPIE","1997-12-31",15.635,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","PCPIE","1998-12-31",23.559,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","NGDP_R","2011-12-31",52202.077,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","NGDP_R","2012-12-31",55587.776,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","NGDPRPC","1998-12-31",331664.67,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","TX_RPCH","2016-12-31",-9.748,"Exports of Goods and services, % change","Myanmar"
"MMR","GGXONLB","2010-12-31",-1359.342,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","NGDP_FY","1999-12-31",2175.922,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Myanmar"
"MMR","NGDP_R","2006-12-31",37231.162,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","PCPIE","2002-12-31",32.343,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","GGXONLB_NGDP","2012-12-31",-1.304,"General Government Primary Net Lending/Borrowing, % of GDP Billions","Myanmar"
"MMR","GGXONLB","2014-12-31",-40.886,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","GGX_NGDP","1998-12-31",22.738,"General Government Total Expenditure, % of GDP","Myanmar"
"MMR","TM_RPCH","2002-12-31",0.803,"Imports of Goods and services, % change","Myanmar"
"MMR","PCPIEPCH","2025-12-31",7.185,"Inflation % change, End of Period Consumer Prices","Myanmar"
"MMR","LP","2022-12-31",53.886,"Population, Millions","Myanmar"
"MMR","LP","2023-12-31",54.205,"Population, Millions","Myanmar"
"MMR","PCPIEPCH","2028-12-31",7.185,"Inflation % change, End of Period Consumer Prices","Myanmar"
"MMR","GGX","2020-12-31",24917.789,"General Government Total Expenditure, USD Billions","Myanmar"
"MMR","TX_RPCH","2017-12-31",2.096,"Exports of Goods and services, % change","Myanmar"
"MMR","NGDP_FY","2018-12-31",92788.955,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Myanmar"
"MMR","LP","2015-12-31",51.199,"Population, Millions","Myanmar"
"MMR","GGR_NGDP","1999-12-31",16.322,"General Government Revenue, % of GDP","Myanmar"
"MMR","GGR_NGDP","2000-12-31",13.724,"General Government Revenue, % of GDP","Myanmar"
"MMR","GGR_NGDP","2001-12-31",11.345,"General Government Revenue, % of GDP","Myanmar"
"MMR","GGR_NGDP","2002-12-31",10.07,"General Government Revenue, % of GDP","Myanmar"
"MMR","NGDP","2010-12-31",37116.328,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","NGDPRPC","2023-12-31",1456791.857,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","NGDP_FY","2014-12-31",61636.859,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Myanmar"
"MMR","NGDPRPC","2025-12-31",1516706.878,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","NGDP_FY","2015-12-31",68988.057,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Myanmar"
"MMR","PCPI","2011-12-31",95.82,"Inflation Index, Average Consumer Prices","Myanmar"
"MMR","TX_RPCH","2002-12-31",16.432,"Exports of Goods and services, % change","Myanmar"
"MMR","GGXONLB","2009-12-31",-685.313,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","NGDP_FY","1998-12-31",1562.779,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Myanmar"
"MMR","NGDPDPC","2017-12-31",1177.083,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","NGSD_NGDP","2018-12-31",28.303,"Gross National Savings, % of GDP","Myanmar"
"MMR","GGXCNL_NGDP","2004-12-31",-4.28,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","GGXCNL_NGDP","2005-12-31",-3.274,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","BCA_NGDPD","2000-12-31",-8.213,"Current Account Balance, % of GDP","Myanmar"
"MMR","NGDPDPC","2021-12-31",1216.811,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","NGDPDPC","2022-12-31",1053.273,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","NGDPDPC","2023-12-31",1180.476,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","NGDPDPC","2024-12-31",1235.593,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","NGDP_R","2013-12-31",59978.47,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","GGXONLB","2022-12-31",-2969.301,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","GGXONLB","2023-12-31",-2981.758,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","NGDPDPC","2016-12-31",1163.794,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","GGR","2025-12-31",24669.414,"General Government Revenue, USD Billions","Myanmar"
"MMR","GGR","2026-12-31",27974.907,"General Government Revenue, USD Billions","Myanmar"
"MMR","PCPIE","2003-12-31",40.142,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","PCPIE","2004-12-31",41.373,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","LP","2019-12-31",52.832,"Population, Millions","Myanmar"
"MMR","LP","2020-12-31",53.199,"Population, Millions","Myanmar"
"MMR","LP","2021-12-31",53.55,"Population, Millions","Myanmar"
"MMR","TMG_RPCH","2000-12-31",-7.048,"Imports of Goods, % change","Myanmar"
"MMR","TM_RPCH","2004-12-31",-9.773,"Imports of Goods and services, % change","Myanmar"
"MMR","LP","2024-12-31",54.506,"Population, Millions","Myanmar"
"MMR","PCPIE","2001-12-31",20.197,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","GGR","2024-12-31",21756.255,"General Government Revenue, USD Billions","Myanmar"
"MMR","BCA_NGDPD","2006-12-31",7.278,"Current Account Balance, % of GDP","Myanmar"
"MMR","LP","2028-12-31",55.53,"Population, Millions","Myanmar"
"MMR","NGDP_RPCH","2002-12-31",9.928,"GDP at Constant Prices, % change","Myanmar"
"MMR","NGDP_FY","2000-12-31",2715.855,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Myanmar"
"MMR","NGDP_FY","2001-12-31",3493.529,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Myanmar"
"MMR","NGDP_FY","2002-12-31",5252.845,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Myanmar"
"MMR","GGR_NGDP","2003-12-31",8.997,"General Government Revenue, % of GDP","Myanmar"
"MMR","NGDP","2011-12-31",42881.379,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","NGDP","2016-12-31",74215.746,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","NGDP","2013-12-31",55248.774,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","NGDPRPC","2026-12-31",1548407.159,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","LP","2025-12-31",54.789,"Population, Millions","Myanmar"
"MMR","LP","2026-12-31",55.054,"Population, Millions","Myanmar"
"MMR","LP","2027-12-31",55.301,"Population, Millions","Myanmar"
"MMR","NGSD_NGDP","2016-12-31",29.268,"Gross National Savings, % of GDP","Myanmar"
"MMR","NGSD_NGDP","2017-12-31",27.707,"Gross National Savings, % of GDP","Myanmar"
"MMR","NGDP_R","2005-12-31",32858.695,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","PPPGDP","2014-12-31",209.644,"Country GDP based on PPP Valuation, USD Billions","Myanmar"
"MMR","NGSD_NGDP","2019-12-31",29.458,"Gross National Savings, % of GDP","Myanmar"
"MMR","GGXCNL_NGDP","2006-12-31",-3.228,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","GGXCNL_NGDP","2007-12-31",-3.315,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","GGXCNL_NGDP","2008-12-31",-2.595,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","GGXCNL_NGDP","2009-12-31",-3.33,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","GGXCNL_NGDP","2010-12-31",-4.99,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","GGXCNL_NGDP","2011-12-31",-4.446,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","GGXCNL_NGDP","2012-12-31",-2.621,"General Government Net Lending/Borrowing, % of GDP","Myanmar"
"MMR","PCPIE","2000-12-31",25.542,"Inflation Index, End of Period Consumer Prices","Myanmar"
"MMR","PCPIEPCH","2018-12-31",8.588,"Inflation % change, End of Period Consumer Prices","Myanmar"
"MMR","PCPIEPCH","2019-12-31",9.511,"Inflation % change, End of Period Consumer Prices","Myanmar"
"MMR","PCPI","2002-12-31",25.32,"Inflation Index, Average Consumer Prices","Myanmar"
"MMR","PCPI","2003-12-31",37.339,"Inflation Index, Average Consumer Prices","Myanmar"
"MMR","PCPI","2004-12-31",40.328,"Inflation Index, Average Consumer Prices","Myanmar"
"MMR","GGXONLB_NGDP","2013-12-31",-0.423,"General Government Primary Net Lending/Borrowing, % of GDP Billions","Myanmar"
"MMR","GGR","2005-12-31",1215.718,"General Government Revenue, USD Billions","Myanmar"
"MMR","TMG_RPCH","1999-12-31",0.193,"Imports of Goods, % change","Myanmar"
"MMR","PCPIPCH","2008-12-31",20.911,"Inflation % change, Average Consumer Prices","Myanmar"
"MMR","PCPI","2007-12-31",67.54,"Inflation Index, Average Consumer Prices","Myanmar"
"MMR","PCPI","2008-12-31",81.663,"Inflation Index, Average Consumer Prices","Myanmar"
"MMR","PCPI","2009-12-31",84.679,"Inflation Index, Average Consumer Prices","Myanmar"
"MMR","PCPI","2010-12-31",89.695,"Inflation Index, Average Consumer Prices","Myanmar"
"MMR","PCPI","2012-12-31",96.165,"Inflation Index, Average Consumer Prices","Myanmar"
"MMR","PCPI","2013-12-31",102.302,"Inflation Index, Average Consumer Prices","Myanmar"
"MMR","NGDP_RPCH","2001-12-31",12.468,"GDP at Constant Prices, % change","Myanmar"
"MMR","NGDPD","2023-12-31",63.988,"GDP at Current Prices, USD Billions","Myanmar"
"MMR","NGDP_RPCH","2003-12-31",13.196,"GDP at Constant Prices, % change","Myanmar"
"MMR","TX_RPCH","2019-12-31",-3.608,"Exports of Goods and services, % change","Myanmar"
"MMR","NGSD_NGDP","2007-12-31",14.389,"Gross National Savings, % of GDP","Myanmar"
"MMR","GGR_NGDP","2004-12-31",8.849,"General Government Revenue, % of GDP","Myanmar"
"MMR","NGDPRPC","2024-12-31",1486983.406,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","PPPGDP","2008-12-31",135.972,"Country GDP based on PPP Valuation, USD Billions","Myanmar"
"MMR","NGDP","2014-12-31",61636.859,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","NGDP","2018-12-31",92788.955,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","NGDP_FY","2016-12-31",74215.746,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Myanmar"
"MMR","NGDP_FY","2017-12-31",82700.024,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Myanmar"
"MMR","NGDPPC","2007-12-31",477570.006,"GDP per Capita at Current Prices, LCU","Myanmar"
"MMR","PPPGDP","2012-12-31",184.501,"Country GDP based on PPP Valuation, USD Billions","Myanmar"
"MMR","PPPGDP","2013-12-31",198.338,"Country GDP based on PPP Valuation, USD Billions","Myanmar"
"MMR","NGDP_R","2004-12-31",28933.324,"GDP at Constant Prices, LCU Billions","Myanmar"
"MMR","LP","2006-12-31",47.887,"Population, Millions","Myanmar"
"MMR","NGSD_NGDP","2020-12-31",28.902,"Gross National Savings, % of GDP","Myanmar"
"MMR","NGSD_NGDP","2021-12-31",32.101,"Gross National Savings, % of GDP","Myanmar"
"MMR","BCA_NGDPD","2001-12-31",-6.816,"Current Account Balance, % of GDP","Myanmar"
"MMR","BCA_NGDPD","2002-12-31",-1.581,"Current Account Balance, % of GDP","Myanmar"
"MMR","BCA_NGDPD","2003-12-31",1.184,"Current Account Balance, % of GDP","Myanmar"
"MMR","BCA_NGDPD","2004-12-31",2.256,"Current Account Balance, % of GDP","Myanmar"
"MMR","NGDPDPC","2025-12-31",1291.708,"GDP per Capita at Current Prices, USD","Myanmar"
"MMR","BCA_NGDPD","2005-12-31",5.213,"Current Account Balance, % of GDP","Myanmar"
"MMR","GGXONLB","2008-12-31",-443.969,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
"MMR","LP","2014-12-31",50.758,"Population, Millions","Myanmar"
"MMR","TX_RPCH","2001-12-31",26.4,"Exports of Goods and services, % change","Myanmar"
"MMR","NGDPD","2009-12-31",30.864,"GDP at Current Prices, USD Billions","Myanmar"
"MMR","NGDPD","2010-12-31",38.084,"GDP at Current Prices, USD Billions","Myanmar"
"MMR","NGDPD","2011-12-31",53.916,"GDP at Current Prices, USD Billions","Myanmar"
"MMR","NGDPD","2012-12-31",59,"GDP at Current Prices, USD Billions","Myanmar"
"MMR","NGDPD","2013-12-31",60.903,"GDP at Current Prices, USD Billions","Myanmar"
"MMR","NGDPD","2014-12-31",63.153,"GDP at Current Prices, USD Billions","Myanmar"
"MMR","NGDPD","2015-12-31",62.655,"GDP at Current Prices, USD Billions","Myanmar"
"MMR","NGDPD","2016-12-31",60.09,"GDP at Current Prices, USD Billions","Myanmar"
"MMR","NGDPD","2017-12-31",61.267,"GDP at Current Prices, USD Billions","Myanmar"
"MMR","TX_RPCH","2012-12-31",4.669,"Exports of Goods and services, % change","Myanmar"
"MMR","TX_RPCH","2013-12-31",21.958,"Exports of Goods and services, % change","Myanmar"
"MMR","NGDP_RPCH","1999-12-31",8.432,"GDP at Constant Prices, % change","Myanmar"
"MMR","NGDP_RPCH","2000-12-31",12.418,"GDP at Constant Prices, % change","Myanmar"
"MMR","NGDPD","2022-12-31",56.757,"GDP at Current Prices, USD Billions","Myanmar"
"MMR","NGDPRPC","2010-12-31",1006820.551,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","NGDPD","2024-12-31",67.348,"GDP at Current Prices, USD Billions","Myanmar"
"MMR","TX_RPCH","2020-12-31",-3.731,"Exports of Goods and services, % change","Myanmar"
"MMR","NGSD_NGDP","2008-12-31",10.383,"Gross National Savings, % of GDP","Myanmar"
"MMR","NGDP","2012-12-31",49353.314,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","NGSD_NGDP","2010-12-31",25.773,"Gross National Savings, % of GDP","Myanmar"
"MMR","PPPGDP","2009-12-31",142.844,"Country GDP based on PPP Valuation, USD Billions","Myanmar"
"MMR","NGDP","2015-12-31",68988.057,"GDP at Current Prices, LCU Billions","Myanmar"
"MMR","NGDPRPC","2027-12-31",1586178.044,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","NGDPRPC","2028-12-31",1633304.497,"GDP per Capita at Constant Prices, LCU","Myanmar"
"MMR","NGDPPC","2006-12-31",348431.68,"GDP per Capita at Current Prices, LCU","Myanmar"
"MMR","PPPPC","2007-12-31",2574.171,"Per Capita GDP based on PPP Valuation, USD","Myanmar"
"MMR","PPPPC","2008-12-31",2803.788,"Per Capita GDP based on PPP Valuation, USD","Myanmar"
"MMR","PPPPC","2009-12-31",2926.042,"Per Capita GDP based on PPP Valuation, USD","Myanmar"
"MMR","PPPPC","2010-12-31",3094.988,"Per Capita GDP based on PPP Valuation, USD","Myanmar"
"MMR","GGXONLB","2001-12-31",-156.36,"General Government Primary Net Lending/Borrowing, USD Billions","Myanmar"
